username,userid,profile_location,created_at,text,retweet_count,source,coordinates
DANNY PROPERTY,25651173,"Los Angeles, CA",2023-01-17 18:09:01,"EVERYONE HAS BEEN BORN BEFORE, NOT IMPRESSIVE! YOU KNOW WHAT ISSSS IMPRESSIVE? THE PYRAMIDS!

ANYWAY SEATTLE SOLD O… https://t.co/IyqPm7yq3V",254,Twitter for iPhone,
Claire Tagoe,1491862511687135246,Los Angeles,2023-01-17 18:05:57,Even more painful when you jjust moved to cali to avoid the seattle gray https://t.co/1h8lPAR0f1,0,Twitter Web App,
BIG PAPI 🦂,3160045088,"Los Angeles, CA",2023-01-17 17:48:05,casually looking at flights to Seattle for @UNIIQU3 at Kremwerk,0,Twitter for Android,
LEVI CEPHAS #Bitcoin,38571622,WEST COVINA CA,2023-01-17 17:43:26,My question is for Delta is how come I took another Delta flight I got the other same time I was supposed to in Sea… https://t.co/BUFlTtuRt8,0,Twitter Web App,
JonnyPatriot,949073053,"Los Angeles, CA",2023-01-17 17:39:16,@DevaronPerry Somewhere maybe but hopefully not in Seattle.,0,Twitter for Android,
LEVI CEPHAS #Bitcoin,38571622,WEST COVINA CA,2023-01-17 17:38:53,"I went to the FAA site for airport delays, which nothing came up for Seattle airport so that let me know Delta was… https://t.co/yU6FziKKOs",0,Twitter Web App,
LEVI CEPHAS #Bitcoin,38571622,WEST COVINA CA,2023-01-17 17:38:52,"So the same day  I flew out from Los Angeles to San Diego, San Diego to Seattle and Seattle to Fairbanks. I got the… https://t.co/mdzfWKomxk",0,Twitter Web App,
LEVI CEPHAS #Bitcoin,38571622,WEST COVINA CA,2023-01-17 17:38:52,@Delta on 22nd 2022 I had a flight leaving Los Angeles to go to Seattle Seattle to Fairbanks Alaska flight 680 the… https://t.co/uPbJvykOAQ,0,Twitter Web App,
JonnyPatriot,949073053,"Los Angeles, CA",2023-01-17 17:35:06,@SONTSeattle Geno had one great year and there will be a team that will sign him to a multi million dollar deal. As… https://t.co/AabARWECaG,0,Twitter for Android,
niles (PDX 2/16-2/17 SEA 2/18),39975511,"Los Angeles, CA",2023-01-17 17:23:23,"I’m performing live in:

LA 1/28
Portland 2/16-2/17
Seattle 2/18",5,Twitter for iPhone,
Matamoska! 🪰,291163963,"East Los Angeles, CA",2023-01-17 17:12:22,4 days til Portland show! 5 til Seattle!! https://t.co/3Nrucd2Yhs,2,Twitter for iPhone,
Tyler Bleszinski,17822644,"Orange, CA",2023-01-17 16:19:48,"Again, not even the 2001 team was able to do this. Might as well beat Seattle in Seattle to just finish off the ent… https://t.co/M541CRWv7X",0,Twitter Web App,
Dutch Michaels,96476157,,2023-01-17 16:12:10,@Happydog___ @seattle_guitar HAPPY BIRTHDAY OLE  CHAP! https://t.co/YuX7Cev4Lr,0,Twitter for Android,
Tone Police Nuclear War Protestors,3237134990,"Los Angeles, CA",2023-01-17 16:06:17,@black_seattle @r8dr4lfe75 Love this https://t.co/xn0hg2hz4X,0,Twitter for iPhone,
waXed,1545526811014139905,"Los Angeles, CA",2023-01-17 16:01:08,@tswifterastour Seattle for 5 plz ✨💕🦋,0,Twitter for iPhone,
foxycotton,1539298541675241473,"Los Angeles, CA",2023-01-17 15:56:24,@kid_seattle @gaybuszyboi Meat mode lol 🌽,0,Twitter for iPhone,
Chris DaCar,1591637377755148288,"Los Angeles, CA",2023-01-17 15:42:53,@TheFFRealist @Ragzzzzzzzz @RealSkipBayless @undisputed Same can be said with the only game the bucs played well in… https://t.co/Rj38RtmYjt,0,Twitter for iPhone,
fr.nkieee,1103497415963729920,"Los Angeles, CA",2023-01-17 15:28:21,So tempted to take a solo Seattle trip via amtrak,0,Twitter for iPhone,
Christopher Farley 🇺🇸🇺🇦🇨🇮,518787774,Philly/So Fla /Los Angeles,2023-01-17 15:25:01,@sportstalksmack @Jacobsealock @MySportsUpdate I’m an Eagles fan and I do not even think we have a cakewalk like ma… https://t.co/er4CRfuOUw,0,Twitter for iPhone,
Dobber Sports News,1577495758051459073,Ontario,2023-01-17 15:21:10,"Erik Cernak #GoBolts

Cernak picked up an assist in Monday's clash with Seattle.
https://t.co/BQVxLUziUd",0,Dobber Sports News,
Tony T,14900401,Las Vegas and Los Angeles,2023-01-17 15:12:48,"Seattle Kraken vs Edmonton Oilers 1/17/2023 Picks Predictions Previews

https://t.co/3Iit4wp3T2

#NHLparlay #NHL… https://t.co/vTmGAi9AX5",0,Twitter Web App,
r/h3h3productions,1452458883595657219,"Los Angeles, CA",2023-01-17 15:11:17,I’ll never look at the Seattle Sounders the same again https://t.co/An7CVGsCuD,0,Twitter for iPhone,
Pookie,714129048289423360,"Tustin, CA",2023-01-17 15:10:03,@AmyTrask Interesting. Sir Mix a lot is also from Seattle. I bought a baby back got back tshirt last fall at the Monday night Saints game.,0,Twitter for Android,
Steven Leandres,397470880,Disneyland,2023-01-17 14:28:20,"@rankingthemouse I enjoyed the win and it certainly was a successful season for Seattle. Like I said, I’d rather ha… https://t.co/8S7It8mgeh",0,Twitter for iPhone,
Joe Halsey,1516453763778633730,"Pasadena, California",2023-01-17 14:02:27,This is what happens when @CityofSeattle @MayorofSeattle @GovInslee allow homeless junkies to smoke meth &amp; fentanyl… https://t.co/NWuG5vt89h,1,Twitter for Mac,
Jay-Ticker,2837529962,"Los Angeles, CA",2023-01-17 13:16:40,Seattle still mad 😩 https://t.co/GK5s7N3MMx,0,Twitter for iPhone,
Fifi Larouche,99664990,Van Nuys California,2023-01-17 12:19:03,"@mookiebag Rams 

100% healthy 

OLine not 13 combinations 

FULLER replacing Rapp 

Durant CB 

Akers 100% 

Serio… https://t.co/zOuWHD5nLv",0,Twitter for iPhone,
king,501113345,"Los Angeles, CA ",2023-01-17 10:15:39,Edmonton coming back home after long road trip.... facing a STILL HOT Seattle that lost their first game in the Las… https://t.co/kQKFwKphOt,0,Twitter for Android,
Kayden Dixon-Wyatt,1320836914178523136,"Inglewood, CA",2023-01-17 09:05:40,"I will be in Seattle, Washington this Weekend❗️ @CoachShephard @PlayerProMorgan @CoachBriscoeWR @jnashmusic… https://t.co/xctrCdvh5p",11,Twitter for iPhone,
nicwerks,102616269,"Los Angeles, CA",2023-01-17 08:21:18,@rahulvohra @Seattle_Condos @Superhuman Rahul // why doesn’t the “delete” key work to delete an email?  Shift 3 (#)… https://t.co/jtAIKhkris,0,Twitter for Mac,
The Bannermen Podcast,872228666322726912,"Los Angeles, CA",2023-01-17 08:19:25,"Vegas, Seattle, and Calgary all losing in regulation??  Yes, please, and thank you.",1,Twitter Web App,
Michael Kowsari,805925341739028480,"Los Angeles, CA",2023-01-17 08:18:53,@MaryKayCabot Lol this is the Seattle defense that ranked at the bottom of the league against almost everything off… https://t.co/j4E5CTcLJl,0,Twitter for iPhone,
Adam Cozens,14532355,"Los Angeles, CA",2023-01-17 07:39:22,@knasty234 @barstoolsports Not a prob. Now that seattle is out im all Joey Burrrrrrr.,0,Twitter for iPhone,
Adam Cozens,14532355,"Los Angeles, CA",2023-01-17 07:38:01,@knasty234 @barstoolsports This famous clip is clearly at a Seattle home game. Congrats on pulling the score from t… https://t.co/rgWeXhUNT5,0,Twitter for iPhone,
Benny Muñiz,918640353938419712,"Los Angeles, CA",2023-01-17 07:04:57,"@based_seattle Are they going to argue that Pi=3.2? That makes as much sense.
&lt;https://t.co/HVRn7iyh5z&gt;",0,Twitter for iPhone,
The Mighty Jerseys,1511752553976848384,"Anaheim, CA",2023-01-17 06:25:45,@mintuwuu @lwmarts @GKbyTheBay @sportslogosnet @TBTimes_Rays I don’t think so cause it has SEATTLE on it. They woul… https://t.co/T3J9he0Gxp,0,Twitter for iPhone,
GeoPobe51,985847503,Southern California,2023-01-17 06:08:16,@AStanovich68 Kings getting lots of help tonight. Vegas and Seattle lost. Points the same and games in hand reduced by 1.,0,Twitter for Android,
All Time Top Ten,427210877,Los Angeleeeez,2023-01-17 05:59:14,"@Super70sSports Ravens in Cleveland, Titans in Houston, Cards in St Louis, no Jags, Panthers, new Browns or Texans.… https://t.co/6h3ltqBllT",0,Twitter for Android,
Buck Millions,632189677,"Hollywood, CA",2023-01-17 05:39:09,@NFL_DovKleiman @TheFFRealist 49ers had the late game on Sunday against the Cardinals and then the early game Saturday against Seattle.,0,Twitter for iPhone,
Big Ty,2371297147,"Covina, CA",2023-01-17 04:57:39,@Dc2_Bear Yeah but I think that since it was Seattle he didn’t feel the “playoff vibe” I bet Dallas shakes him up a… https://t.co/lwVBnnn8x0,0,Twitter for iPhone,
𝘙𝘢𝘪𝘥𝘦𝘳 𝘓𝘪𝘴𝘢⁷,1458673975110905856,"𝘓𝘰𝘴 𝘈𝘯𝘨𝘦𝘭𝘦𝘴, 𝘊𝘈",2023-01-17 04:57:39,"@sad_gengar @SanjayaSoB KC and Seattle go all the way down 🤣 Suck Kay-Fee, and Suck Feattle. PA ‘BAJO, PATITOS CUA CUAC! 🦆",0,Twitter for iPhone,
Side Eye Soal,617353720,"Los Angeles, CA",2023-01-17 04:54:48,@Theholisticpsyc Oh I thought it’s bc I’m from Seattle 😶‍🌫️,0,Twitter for iPhone,
tiffany trân 🧸,443273079,los angeles,2023-01-17 04:53:31,"@nectarinedreams seattle athletic club! equinox is unfortunately more 😵‍💫😵‍💫 it comes w pilates, gym stuff, squash,… https://t.co/19IzWHY3mc",0,Twitter for iPhone,
OKEMO 🇰🇪🇰🇪🇰🇪,30055540,"Los Angeles, CA",2023-01-17 04:32:13,@LA__WRAY I worked that one. Seattle vs Pats. Whewwwwww how I don't miss it. But I always think I still owe you a Brady Superbowl,0,Twitter for Android,
Jordan H. 𝙅𝙅⁸⁴ 𝙇𝙈𝘾,3124083105,"Los Angeles, CA",2023-01-17 04:16:20,"@StromeSZN17 @Talha48142 @21Master21 @TheCreepDeath Imagine telling someone in 2016 that in 6 years, Seattle and Ve… https://t.co/kF3fdhNBjf",0,Twitter for Android,
𝘙𝘢𝘪𝘥𝘦𝘳 𝘓𝘪𝘴𝘢⁷,1458673975110905856,"𝘓𝘰𝘴 𝘈𝘯𝘨𝘦𝘭𝘦𝘴, 𝘊𝘈",2023-01-17 04:03:11,@Kevmendo509 @classicshirts Oh yeah I remember THOSE years 😭 FREDDIE LJUNGBERG was on that first Seattle team! Now… https://t.co/qxTm7gcAB3,0,Twitter for iPhone,
Lucé says It’s Always Halloween,26047164,Los Angeles,2023-01-17 03:56:56,@hannanimal The good news is I’ve heard that’s the ideal emotion for Seattle!,0,Twitter for iPhone,
Jeremy J 🏳️‍🌈,191087209,"Marina del Rey, CA",2023-01-17 03:54:48,"@kevinddaly I remember seeing her as Angel in Rent in Seattle and telling a friend, ""she's going to be huge some day.""",0,Twitter for Android,
DKT,3239543162,"San Diego, CA",2023-01-17 03:42:42,"We are 5 DAYS AWAY from our Seattle show!!

This is my first time ever performing out of state and I can’t WAIT to… https://t.co/1Q8ybzyYfJ",3,Twitter for iPhone,
Mistah Wilson,1370181190964015104,"Los Angeles, CA",2023-01-17 03:32:59,"📣 New Podcast! ""DJ Neebor on Being Tech Manager For Washington Hall and DJing Seattle Venues"" on @Spreaker https://t.co/Lg3ABmjQRL",0,Spreaker,
Mistah Wilson,1370181190964015104,"Los Angeles, CA",2023-01-17 03:32:53,"📣 New Podcast! ""DJ Neebor on Representing Seattle Hip Hop In New York"" on @Spreaker https://t.co/YxJji5R6BS",0,Spreaker,
Mistah Wilson,1370181190964015104,"Los Angeles, CA",2023-01-17 03:32:33,"📣 New Podcast! ""DJ Neebor on His Reaction To The Sonics Leaving Seattle ""I'M A WARRIORS FAN NOW"""" on @Spreaker https://t.co/b1tVVzYiRZ",0,Spreaker,
Mistah Wilson,1370181190964015104,"Los Angeles, CA",2023-01-17 03:32:23,"📣 New Podcast! ""DJ Neebor Doesn't Know What Seattle Neighborhood Macklemore Is From"" on @Spreaker https://t.co/bqLupSnONu",0,Spreaker,
MLG Toosweet,2147586578,Los Angeles,2023-01-17 03:04:05,🚨 Madden vs Seattle  🚨 | OSML | #PS5 #ScufController #AstroHeadset #TwitchAffiliate #Twitch #MADDEN #MADDENFRANCHISE https://t.co/entI0bALag,0,Streamlabs Twitter,
M3NGO 🥭,700390516421054464,"Los Angeles, CA",2023-01-17 03:02:21,"I woke up like this?? 🌚

Grab your tix for our Seattle Show this Saturday Jan 21st four @BTOCollective_ ‘s first OU… https://t.co/XPCx7lsjdo",9,Twitter for iPhone,
부적합,3149264759,"Los Angeles, CA",2023-01-17 02:58:58,"@Lletyluv Whole west coast. Nevada, seattle, all that",0,Twitter for iPhone,
robert ball,44638569,"Placentia, CA",2023-01-17 02:45:52,Patchwork Phoenix #fantasyart #digitalart #phoenix #phoenixrising #colorfil #vibrant #Tokyo #LosAngeles #Mumbai… https://t.co/fdV56YLQPE,1,Twitter Web App,
Kevin Seavers,880262439090012160,"Los Angeles, CA",2023-01-17 02:36:01,The Bucs must be playing that Seattle cover 3 🤣🤣🤣,0,Twitter for iPhone,
Matt Hodge,29141774,Ontario,2023-01-17 02:35:54,"@jeffzrebiec This is classic Greg Roman.  As a @49ers fan, I still wake up shouting “give Frank Gore the ball!”  Ap… https://t.co/YbGNzaAoLG",0,Twitter for iPhone,
Alex Ⓥ,809574439788494848,"Los Angeles, CA",2023-01-17 02:24:37,"@davidhelman_ Best start to a playoff game in dak era, even better than their lone playoff win vs seattle. Love to… https://t.co/hxT39HUaOw",0,Twitter for iPhone,
Seattle Education,1580416905248112640,"La Palma, California",2023-01-17 01:59:02,"Seattle Colleges Employment provides facts about human resources including job opportunities, policies, employees b… https://t.co/9LqUrPdSrM",0,Twitter Web App,
JerseyMatt,1029774615671799808,"Los Angeles, CA",2023-01-17 01:54:44,thank god LA finally decided to stop cosplaying Seattle,0,Twitter for Android,
Jill Ludlow☮️,1267974805707321345,"Rancho Cucamonga, CA",2023-01-17 01:46:25,@David76583783 @david4potus2020 @DoYouEvenLif @Neugirl21 Thank you. I got up really early Friday because my daughte… https://t.co/Od3kizQ1d2,0,Twitter for iPad,
Matamoska! 🪰,291163963,"East Los Angeles, CA",2023-01-17 01:34:32,We are in Portland and Seattle this weekend! Are we going to catch you there? ✨✨🏴‍☠️🏁 https://t.co/fNMnuVwYWx,3,Twitter for iPhone,
Eddie Francis,21140580,"Los Angeles, CA",2023-01-17 01:15:48,@starry__dynamo @realoverheardla I’m from seattle. That’s true but we definitely have days where it’s just pouring.,0,Twitter for iPhone,
Seattle Education,1580416905248112640,"La Palma, California",2023-01-17 01:13:15,"There is a broad range of choice when it comes to transportation in Seattle, regardless of whether you are interest… https://t.co/eqOtWqX34X",0,Twitter Web App,
Starry Dynamo | @tumbleweed@mastodon.social,20473471,"Los Angeles, CA",2023-01-17 01:08:13,@yourboyeddie @realoverheardla I lived there for over 20 years. Seattle rain is generally a mist you can briefly wa… https://t.co/hiq2FmW72t,0,Twitter Web App,
RPGMatch - connecting TTRPG players,1386384823233630208,"Los Angeles, CA",2023-01-17 00:58:31,"@amazinggamepro @dms_guild All roads lead to Seattle, I guess.",0,Twitter for iPhone,
DG USMC SGT,1562970173375537153,"Los Angeles, CA",2023-01-17 00:53:30,"@Rick80024662 @miles_commodore Wait, I thought she was that gal from Seattle who did that song The Joker.",0,Twitter for Android,
Eric Bellinger - 1800 Hit Eazy Line 2 Coming Soon!,131275346,"Los Angeles, CA",2023-01-17 00:47:36,"Seattle!!! We're kicking off The Obsession Tour 2/2/23 and I want YOU to join the party 🍾

Top 3 fans to QUOTE TWEE… https://t.co/YTuLs8t6dy",14,Twitter Web App,
🇺🇲 ☕ LM✌️🇨🇦,25890025,Los Angeles,2023-01-17 00:32:19,@fxc1976 @TraceeM @Mistyrose78 I lived in Austin when I first moved to the US. Not many there. None in Seattle and… https://t.co/9lj07MBymO,0,Twitter Web App,
Sexi mammii 212,717242627007995904,"Los Angeles, CA",2023-01-17 00:31:45,@jiggyjayy2 The only solo trip I’ve been on so far was Seattle and there was a lot to do I felt safe as well,0,Twitter Web App,
kobe,948154169566814208,"Norwalk, CA",2023-01-17 00:31:09,I love this fuck Seattle 😭 https://t.co/KR3Ixh8vN9,0,Twitter for iPhone,
kayto,1148954752627011584,"Los Angeles, CA",2023-01-17 00:25:19,"@brain_pasta Tbh, I’m thinking of going back to Seattle too. LA is great, but sometimes it’s easy to stay distracted here",0,Twitter for iPhone,
Art Vandelay (no parody) imports&exports/architect,1349425230305918981,"Huntington Beach, CA",2023-01-17 00:18:00,"@MLB Houston, they’re still light years better than Seattle. StL isn’t being pushed either… in total I expect 4/6 to repeat",0,Twitter for iPhone,
mami⚖️🔮🧲.,197548641,"Hawthorne, CA",2023-01-17 00:17:01,"I miss my best friends :(, I have to fly out to Texas and Seattle to go see my faveeee girls.",0,Twitter for iPhone,
Morgan (she/they),3139584180,"Los Angeles, CA",2023-01-17 00:07:07,"37) where would you like to live
I’ve always said that once I’m an established enough actor I won’t live in LA anym… https://t.co/Xb1rHJS2yC",0,Twitter for iPhone,
Starry Dynamo | @tumbleweed@mastodon.social,20473471,"Los Angeles, CA",2023-01-16 23:44:43,@realoverheardla This is way more rain than Seattle generally gets at once.,0,Twitter Web App,
jonathan davis,756347346,Los Angeles,2023-01-16 23:28:49,"Bolts ML💰
Bolts 1st to 4 💰
Bolts/Seattle 3rd OV 1.5 ( 2units) 💰💰 https://t.co/R9MtEAnzMT",0,Twitter Web App,
jacqueline,1427657093176119306,,2023-01-16 23:27:42,"Why are my keys in Portland now and why haven’t they reached out 😭 
#Tile (I left them in Seattle)",0,Twitter for iPhone,
Bally Sports,1324421878639783936,"Los Angeles, CA",2023-01-16 23:14:30,"What's Kraken? The Seattle Kraken 🥵

Winners of 8 straight, @peteblackburn says Seattle ""is on one hell of a heater… https://t.co/VjgMTEKCsX",1,Twitter for Advertisers,
Sunset,21689161,"Los Angeles, CA",2023-01-16 23:00:11,"""You normally eat bibingka during the holidays, but we serve it year-round,"" says Melissa Miranda of Seattle restau… https://t.co/Hz1xuslxNF",0,SocialNewsDesk,
Earth Accounting,2527904352,"Los Angeles, CA",2023-01-16 23:00:02,"#Seattle surpasses 1,000 #HeatPump rebates as the city curbs #emissions 
https://t.co/lq5zWfLidv",4,Twitter Web App,
Kyle Glaser,111171612,Los Angeles,2023-01-16 22:55:53,"Today's Mariners chat transcript 

https://t.co/vJTZ7K9z5V",0,Twitter Web App,
Overheard,3763506026,"Los Angeles, CA",2023-01-16 22:42:51,"""I don't pay California taxes for Seattle weather.”",153,Twitter for iPhone,
Argle-Bargler,1326290081473126401,Los Angeles,2023-01-16 22:41:33,"@swolecialism Richard ""Sky King""  stole an airliner and did barrel rolls and flew fairly gracefully and his only ex… https://t.co/5Yg7Z1uCsc",1,Twitter Web App,
Tyler Bleszinski,17822644,"Orange, CA",2023-01-16 22:41:28,Big third period ahead. Let’s keep the good West Coast vibes going and come back and win this one. Tough game Thurs… https://t.co/YI19UyHjS1,0,Twitter for iPhone,
jonathan davis,756347346,Los Angeles,2023-01-16 22:05:10,Tampa/Seattle 2nd over 1.5,0,Twitter Web App,
𝐕𝐀𝐋𝐄𝐑𝐈𝐄.,628877568,"Los Angeles, CA",2023-01-16 22:04:30,Seattle for valentine’s day? 🤔,0,Twitter for iPhone,
Josh McCall,321475355,"Burbank, CA",2023-01-16 21:56:16,I gotta visit Seattle this year,0,Twitter for iPhone,
Kristen Gaffney,708300877,"Los Angeles, CA",2023-01-16 21:50:29,@Bobbysizemover Aloha! Cannot go wrong with island life. Of all the places I’ve been … would love to live on Bainbridge island in Seattle.,0,Twitter for iPhone,
Alan,811035274109067264,"San Fernando, CA",2023-01-16 21:47:22,@theMadridZone Seattle Sounders is going to pummel us,0,Twitter for iPhone,
𝕴𝖓𝖘𝖚𝖑𝖎𝖓 𝖔𝖗 𝕯𝖊𝖆𝖙𝖍 🍀 🅽🅾 🆆🅰🆁,41658787,"Long Beach, CA",2023-01-16 21:46:17,@maxedoutsolar It has long been absurd and unsustainable that some of those most capable of working remotely have d… https://t.co/aFGKLkjBa0,0,Twitter for Android,
SBLVI🏆🏁🐍,704867591303483392,"Los Angeles, CA",2023-01-16 21:36:10,@LockdownJalen I’m old enough to remember when Indy was in the AFCE and that rivalry with New England stayed intact… https://t.co/q1RC8UkuXl,0,TweetDeck,
jonathan davis,756347346,Los Angeles,2023-01-16 21:03:48,We have plays in the Tampa/Seattle game and Devils/Sharks....👇 https://t.co/fqIWRBEnfy,0,Twitter Web App,
"Greg, Lord of the Nap",399681920,"Woodland Hills, CA",2023-01-16 20:57:00,"@PolyesterUnis @MLB @united Missing the Seattle/Milwaukee team (which, in 1970 would be understandable) but also the San Diego Padres.",0,Twitter for iPad,
Kyle Glaser,111171612,Los Angeles,2023-01-16 20:56:06,"Mariners prospect chat starts in five minutes. Come get your questions in here.

https://t.co/vJTZ7K9z5V",0,Twitter Web App,
Dobber Sports News,1577495758051459073,Ontario,2023-01-16 20:55:09,"Andrei Vasilevskiy #GoBolts

Vasilevskiy will defend the road net Monday versus Seattle, Chris Krenn of the Lightni… https://t.co/dRuqXr1VRa",0,Dobber Sports News,
WNBAJones,559676168,Los Angeles,2023-01-16 20:48:48,I'm a little groggy.  Does this mean Stew is out of Seattle? #WNBA https://t.co/OMudJxU5FW,1,Twitter Web App,
Tony T,14900401,Las Vegas and Los Angeles,2023-01-16 20:32:06,Tampa Bay Lightning vs Seattle Kraken 1/16/2023 NHL Picks and Predictions on Morning Steam Show #NHL #NHLPicks… https://t.co/NHwrhdN26Q,0,Twitter Web App,
Dobber Sports News,1577495758051459073,Ontario,2023-01-16 20:20:10,"Evander Kane #LetsGoOilers

Kane (wrist) will be evaluated Monday and might return to the lineup as soon as Tuesday… https://t.co/3G5fBmzru1",0,Dobber Sports News,
Ben Hustlin,1068240149287329792,"Los Angeles, CA",2023-01-16 20:18:57,"@SeattleKraken @NHL Profesional sports paying for naming rights is out of control!
What do the Seattle Kraken think… https://t.co/kofCrz4np0",0,Twitter for Android,
ABE ⟬‹💢›⟭,821913829084839936,"Santa Clarita, CA",2023-01-16 20:14:13,They play the Kraken on Feb 18 in Seattle @DorothyDawn https://t.co/BPfiWYCwug,0,Twitter for iPhone,
Ben Hustlin,1068240149287329792,"Los Angeles, CA",2023-01-16 20:09:31,"@SeattleKraken @ClimateArena Profesional sports paying for naming rights is out of control!
What do the Seattle Kra… https://t.co/YAqU6GM5HX",0,Twitter for Android,
fin,340684815,"Los Angeles, CA",2023-01-16 19:57:15,You got some fye street art Seattle,0,Twitter for iPhone,
fin,340684815,"Los Angeles, CA",2023-01-16 19:48:10,Listening to Bump J in Seattle. You niggas would never,1,Twitter for iPhone,
soup shordie 🍲,59654257,LA,2023-01-16 19:30:29,just found the $3 @Stempapi drunkenly gave me. will be adding this to my “moving to seattle” savings 🫡,1,Twitter for iPhone,
Louis!,65158530,"Los Angeles, CA",2023-01-16 19:26:00,We’re in the clear of the Rain. It’s no longer Seattle outside!!!!,0,Twitter for iPhone,
Alex Myers,37493794,"Los Angeles, CA",2023-01-16 19:21:39,@Filipinoman @ChrisCCH_ Why’d you rate it 10/10 then? Is that just 10/10 by Seattle standards? Lmaoo and yeah that’… https://t.co/wTj0aKxenv,0,Twitter for iPhone,
Jesse,762319514734297088,"Los Angeles, CA",2023-01-16 19:18:19,@ReggiSaxx @Lj_era8 Seattle,0,Twitter for iPhone,
Alex Myers,37493794,"Los Angeles, CA",2023-01-16 19:10:09,@ChrisCCH_ Dim sum is pretty gdlk in Seattle to be fair,0,Twitter for iPhone,
"Edgar Salmingo, Jr. ✌️",234174988,"Los Angeles, CA",2023-01-16 18:56:41,"Because some will ask, potential #Panthers defensive coordinator Kris Richard on Sean Payton’s staff in New Orleans… https://t.co/euiogIGQ99",4,Twitter for iPhone,
Key.,378407099,"Los Angeles, CA",2023-01-16 18:50:11,does #stewyork actually happen or does she stay in seattle and have them build the franchise around her like they d… https://t.co/UaeD5ysuin,1,Twitter for iPhone,
Thamme Gowda,128608141,"Bellevue, WA",2023-01-16 18:44:44,"Bye bye, Los Angeles/Southern California.
Hello, Seattle/Puget Sound!
#moved https://t.co/Gc9qSRZVTc",2,Twitter for Android,
Marles Barkley,516318216,"Los Angeles, CA",2023-01-16 18:31:33,"For fuck’s sake.. it finally stopped raining. 

How do people live in Seattle? ☔️",0,Twitter for iPhone,
Co Morita,2806432518,Los Angeles,2023-01-16 18:22:33,"@BradyHenderson @BrockHuard @TheMikeSalk As frustrating as the Jamal Adams situation has been for Seattle, I think… https://t.co/9HHz2hCHzl",0,Twitter for iPad,
Hannah Foell 🍄,15052446,"Los Angeles, CA",2023-01-16 18:16:09,First 5k run since recovering from covid. Shout out to the Seattle waterfront for the assist. https://t.co/a7L2jLDlCc,0,Twitter for Android,
Kyle Glaser,111171612,Los Angeles,2023-01-16 18:07:49,I'll be chatting about the Mariners and their farm system at 1 pm PT today. Go ahead and get your questions in here… https://t.co/kUxKLcj5PR,0,Twitter Web App,
Kyle Glaser,111171612,Los Angeles,2023-01-16 18:07:14,"The Mariners Top 10 Prospects, led by catcher Harry Ford.

https://t.co/cHZTjX1Bdz",0,Twitter Web App,
Non Opinion Haver,29131171,Long Beach ,2023-01-16 17:40:07,"@mschmidt74 @alexinsdorf99 I guess, but except for the Dolphins game, there was not a great performance against a c… https://t.co/Nv4klJCd3E",0,Twitter Web App,
Makoy C.,186712862,Los Angeles CA,2023-01-16 17:35:08,The Gum Wall in #Seattle is weirdly fascinating and beautiful. https://t.co/JVT5apJZDp,0,Twitter for iPhone,
Keegan,3138178405,,2023-01-16 17:33:04,"@defenestr8rboi @newdougman The former concrete domed stadium in Seattle. Had these giant trough urinals, some of w… https://t.co/Y9JnI1GaoD",0,Twitter for iPhone,
H A W A I I A N 4 9 E R,620338439,LA puente,2023-01-16 17:25:44,@MikeAndrews83 How sad do you have to be. WE LITERALLY BEAT THE BRAKES OFF SEATTLE. The team we supposed to be afraid of.,0,Twitter for iPhone,
Dobber Sports News,1577495758051459073,Ontario,2023-01-16 17:22:15,"John Hayden #SeaKraken

Hayden was called up by Seattle from Coachella Valley on Monday.
https://t.co/nZa5N4H09Y",0,Dobber Sports News,
Nicki,1198963176,"Los Angeles, CA",2023-01-16 17:20:58,promised myself that this year i'd be doing me and what I want soooo i booked myself a flight to seattle to see my bestie 🥰,0,Twitter Web App,
Mike🏁🏁☁️,464341176,"Los Angeles, CA",2023-01-16 17:18:04,@mynameisCRAB @everyoneh8Manny Seattle bringing Geno bacc,0,Twitter for iPhone,
Boon Doggle,318104515,"Los Angeles, CA",2023-01-16 17:14:26,@ChiefB44 @ac2bee @NFL_DovKleiman Seattle had same amount of time to prepare for the 49ers,0,Twitter for iPhone,
makeitrad,1372377596575412225,"Los Angeles, CA ",2023-01-16 16:54:36,@KskeetP Gmorning Seattle! 👋,0,Twitter Web App,
booty noodles,1493964218902581254,LA,2023-01-16 16:11:29,@crawf34 yea she's pretty OP in the sequel. i caught every body in seattle,0,Twitter Web App,
Marcus Harris,1271588155037151232,"Eastvale, CA",2023-01-16 16:10:50,"I Will be In Seattle, Washington this Weekend 📍@CoachShephard @PlayerProMorgan @2Ddavis @CoachBriscoeWR @jnashmusic… https://t.co/xKHiHqNCi5",28,Twitter for iPhone,
Marcus Harris,1271588155037151232,"Eastvale, CA",2023-01-16 16:03:06,"I Will be In Seattle, Washington this Weekend 📍@CoachShephard @2Ddavis @CoachBriscoeWR @jnashmusic @adamgorney… https://t.co/ny35delIxV",2,Twitter for iPhone,
Kristen Muller,112265447,"Pasadena, CA",2023-01-16 15:56:03,Sick of living in Seattle,0,Twitter Web App,
Renee Threatte,305727014,"Los Angeles, CA",2023-01-16 15:22:48,I think this is the last day that Los Angeles cosplays as Seattle…..right?,0,Twitter Web App,
